Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Garrett,2026-04-04 10:00 UTC,62.3,66.7,57.7,17.2,18.9,13.5,61
MedHab,Garrett,2026-04-04 11:00 UTC,60.9,68.7,56.4,17.9,33.1,13.5,62
MedHab,Garrett,2026-04-04 12:00 UTC,59.8,63,55.1,16.1,20.9,14.2,61
MedHab,Garrett,2026-04-04 13:00 UTC,58.2,61.8,53.5,22,32.6,14.2,62
MedHab,Garrett,2026-04-04 14:00 UTC,61.3,66.6,54.8,16.9,28.2,12.6,62
MedHab,Garrett,2026-04-04 15:00 UTC,64,68.9,59.3,15.1,18.3,13.2,62
MedHab,Garrett,2026-04-04 16:00 UTC,59.1,65,55.1,16.2,20.1,12.8,61
MedHab,Garrett,2026-04-04 17:00 UTC,57.4,66.2,52.8,17,21,14.6,62
MedHab,Garrett,2026-04-04 18:00 UTC,61.6,71,52.6,16.5,28.6,13.7,63
MedHab,Garrett,2026-04-04 19:00 UTC,57.7,65.9,53.2,16.8,21.2,12.2,61
MedHab,Garrett,2026-04-04 20:00 UTC,59.3,63.2,56,16.1,18.8,12.2,61
MedHab,Garrett,2026-04-04 21:00 UTC,59.7,71.6,56.3,15.9,18.9,12.7,62
MedHab,Garrett,2026-04-04 22:00 UTC,64.2,69.3,59.6,18.6,26.6,14.6,62
MedHab,Garrett,2026-04-04 23:00 UTC,59.6,62.6,56.5,20.6,37.8,16.5,62
MedHab,Garrett,2026-04-05 00:00 UTC,61.8,66.4,57.2,18.2,21.2,15.1,62
MedHab,Garrett,2026-04-05 01:00 UTC,61.3,67.3,58.4,18.8,27.9,16.5,61
MedHab,Garrett,2026-04-05 02:00 UTC,62.9,70.8,58.1,18.5,20.1,17.1,61
MedHab,Garrett,2026-04-05 03:00 UTC,61.1,65.8,57.9,18.5,20.5,14.4,62
MedHab,Garrett,2026-04-05 04:00 UTC,63.5,69.8,57.9,17.9,19.5,16,62
MedHab,Garrett,2026-04-05 05:00 UTC,61.1,66.4,55.9,18,21.7,15.8,61
MedHab,Garrett,2026-04-05 06:00 UTC,60.5,67.1,57.3,17.8,20.5,14.8,62
MedHab,Garrett,2026-04-05 07:00 UTC,62.9,69,56.4,17.6,19.2,15.2,62
MedHab,Garrett,2026-04-05 08:00 UTC,59.9,64.6,55.5,17.7,30.7,14.3,60
MedHab,Garrett,2026-04-05 09:00 UTC,63.5,75.5,55.5,17.5,20.4,14.8,62
MedHab,Garrett,2026-04-05 10:00 UTC,62.6,67.9,55.7,16.8,18.7,14.2,62
MedHab,Garrett,2026-04-05 11:00 UTC,62.7,67.7,58.4,17.3,20.2,14.7,62
MedHab,Garrett,2026-04-05 12:00 UTC,63.8,69.3,58.6,15.8,21.6,11.2,62
MedHab,Garrett,2026-04-05 13:00 UTC,61.6,64.8,56.5,15.4,18.3,12.1,61
MedHab,Garrett,2026-04-05 14:00 UTC,56.9,59,54.3,17.1,18.8,14.7,62
MedHab,Garrett,2026-04-05 15:00 UTC,60.1,65,55.7,16.9,18.9,14.3,61
MedHab,Garrett,2026-04-05 16:00 UTC,61,66.3,55,17.2,19.4,14.9,62
MedHab,Garrett,2026-04-05 17:00 UTC,63.9,75.7,54.9,18.4,21.8,15.4,62
MedHab,Garrett,2026-04-05 18:00 UTC,59.7,65.8,54.8,18.6,24.6,15.7,62
MedHab,Garrett,2026-04-05 19:00 UTC,61.9,67.8,57.7,18.2,20.5,16.5,62
MedHab,Garrett,2026-04-05 20:00 UTC,61.1,66.7,55.8,18.1,20,14.5,62
MedHab,Garrett,2026-04-05 21:00 UTC,60.4,65.6,56,17.4,21.1,13.8,62
MedHab,Garrett,2026-04-05 22:00 UTC,58.8,63.2,55.7,17,21.6,11.4,61
MedHab,Garrett,2026-04-05 23:00 UTC,61.2,66.6,57.3,19.5,21.3,16.5,61
MedHab,Garrett,2026-04-06 00:00 UTC,61.8,71.4,54.8,19.4,20.7,15.5,61
MedHab,Garrett,2026-04-06 01:00 UTC,59.1,75.8,52.3,19.1,20.9,18,62
MedHab,Garrett,2026-04-06 02:00 UTC,61.4,65.7,54.7,18.8,20.6,15.3,62
MedHab,Garrett,2026-04-06 03:00 UTC,61,66.7,55.5,18.7,19.6,15.6,61
MedHab,Garrett,2026-04-06 04:00 UTC,62.6,68.1,56,18.2,20.9,15,61
MedHab,Garrett,2026-04-06 05:00 UTC,59.8,64.2,54.3,17.8,19.1,16.5,62
MedHab,Garrett,2026-04-06 06:00 UTC,59.7,65.6,54.6,16.8,17.8,14.6,61
MedHab,Garrett,2026-04-06 07:00 UTC,61,65.8,58.2,16.9,19.1,15.1,62
MedHab,Garrett,2026-04-06 08:00 UTC,65.8,71.1,59.6,16.8,19.9,14.3,62
MedHab,Garrett,2026-04-06 09:00 UTC,65.9,74.5,57.7,17.1,18.1,14.8,61
MedHab,Garrett,2026-04-06 10:00 UTC,60.2,63.9,55.8,17.8,33.5,13.1,62
MedHab,Garrett,2026-04-06 11:00 UTC,58.9,64.3,54.7,15.7,22.6,13.9,61
MedHab,Garrett,2026-04-06 12:00 UTC,58.7,62.1,56.4,15.1,18.7,13,61
MedHab,Garrett,2026-04-06 13:00 UTC,59.6,63.5,56.3,16.4,19.2,13.8,62
MedHab,Garrett,2026-04-06 14:00 UTC,57.3,60.2,54,19.6,39.7,13.2,60
