Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Ransom,2026-05-04 11:00 UTC,60.2,66.1,57.2,14,17.1,11.9,47
MedHab,Ransom,2026-05-04 12:00 UTC,58.5,61.6,55.1,17,18.9,14.1,43
MedHab,Ransom,2026-05-04 13:00 UTC,56.9,63.1,49.9,15.3,20.6,11.5,61
MedHab,Ransom,2026-05-04 14:00 UTC,54.9,56.8,51.5,16.6,24.8,12.8,60
MedHab,Ransom,2026-05-04 15:00 UTC,55,59,51.5,17.7,24.5,12.6,60
MedHab,Ransom,2026-05-04 16:00 UTC,56.9,61.6,52.1,17.4,21.1,15.2,60
MedHab,Ransom,2026-05-04 17:00 UTC,58.5,67.8,50.6,16.5,21.3,11.8,61
MedHab,Ransom,2026-05-04 18:00 UTC,58.6,65.9,53.1,17.6,21,12.4,60
MedHab,Ransom,2026-05-04 19:00 UTC,59.5,63.4,56.1,14.8,18.9,12.4,60
MedHab,Ransom,2026-05-04 20:00 UTC,62.3,69.6,54.4,14.2,24.3,11.5,61
MedHab,Ransom,2026-05-04 21:00 UTC,60.4,68.8,56.3,17.1,20.6,13.2,55
MedHab,Ransom,2026-05-04 22:00 UTC,59.8,68,54.3,18,25.3,15.4,50
MedHab,Ransom,2026-05-04 23:00 UTC,58.2,65.8,51.5,17,20.2,11.7,57
MedHab,Ransom,2026-05-05 00:00 UTC,57.4,66.3,51,17.3,22.6,13.1,53
MedHab,Ransom,2026-05-05 01:00 UTC,56.7,67.5,48.1,18.5,21.6,14.7,50
MedHab,Ransom,2026-05-05 02:00 UTC,60.8,66.5,57.4,17.7,21.5,14.4,61
MedHab,Ransom,2026-05-05 03:00 UTC,58.7,62.4,53.9,17.7,22.2,14.2,61
MedHab,Ransom,2026-05-05 04:00 UTC,63.2,68.2,58,16.2,20.4,13.3,53
MedHab,Ransom,2026-05-05 05:00 UTC,60.4,68.5,57.2,14.6,21.2,13.3,59
MedHab,Ransom,2026-05-05 06:00 UTC,61,70.5,50,16.5,21.2,13.6,47
MedHab,Ransom,2026-05-05 07:00 UTC,56.1,63.2,46.6,15,18.7,13.1,34
MedHab,Ransom,2026-05-05 08:00 UTC,62.3,76,57.7,17.4,29,13.2,58
MedHab,Ransom,2026-05-05 09:00 UTC,66.2,80.2,59.3,16.3,24.7,13.3,60
MedHab,Ransom,2026-05-05 10:00 UTC,66.5,77.8,58.1,15.4,23.2,12.2,51
MedHab,Ransom,2026-05-05 11:00 UTC,60.2,70.4,54.7,14.2,18.6,11.6,54
MedHab,Ransom,2026-05-05 12:00 UTC,59,63.5,55.4,16.7,23.1,12,61
MedHab,Ransom,2026-05-05 13:00 UTC,56.2,64.3,49.9,17.9,23.4,14.4,58
MedHab,Ransom,2026-05-05 14:00 UTC,59.4,65,51.4,17.8,22.4,13.3,54
MedHab,Ransom,2026-05-05 15:00 UTC,60,67.4,51.2,18.3,24.4,13.5,61
MedHab,Ransom,2026-05-05 16:00 UTC,57.1,60.5,54.4,17.4,20.6,13,60
MedHab,Ransom,2026-05-05 17:00 UTC,58.7,74.3,49.8,17.5,26,14.2,55
MedHab,Ransom,2026-05-05 18:00 UTC,60,68.5,52.5,17,23.9,13.5,55
MedHab,Ransom,2026-05-05 19:00 UTC,58.5,66.3,48.5,18.5,22.5,14.2,51
MedHab,Ransom,2026-05-05 20:00 UTC,55.8,69.3,48.6,16.6,20.5,14.4,49
MedHab,Ransom,2026-05-05 21:00 UTC,62.3,77.5,53.9,17.9,21,13.6,54
MedHab,Ransom,2026-05-05 22:00 UTC,59.3,66.2,55.6,17.5,28.3,12.4,61
MedHab,Ransom,2026-05-05 23:00 UTC,56.5,63.1,48.9,18,21.5,14.3,51
MedHab,Ransom,2026-05-06 00:00 UTC,56.6,62.2,52.1,18.5,22.7,15.3,59
MedHab,Ransom,2026-05-06 01:00 UTC,61.6,68.6,55.6,18,21.5,14.5,61
MedHab,Ransom,2026-05-06 02:00 UTC,65.1,77,56.6,16.2,19.6,13.9,50
MedHab,Ransom,2026-05-06 03:00 UTC,60.1,64.9,55.3,15.9,18.6,14.4,61
MedHab,Ransom,2026-05-06 04:00 UTC,64,69,56.9,18.5,30.6,13.7,56
MedHab,Ransom,2026-05-06 05:00 UTC,59,64,53.1,17.6,21,13.4,56
MedHab,Ransom,2026-05-06 06:00 UTC,59.4,62.7,53,15.3,21.3,12.5,60
MedHab,Ransom,2026-05-06 07:00 UTC,64,79.2,56.2,14.4,19.2,12.1,54
MedHab,Ransom,2026-05-06 08:00 UTC,63.7,71.4,59.4,14.8,22.4,13.6,58
MedHab,Ransom,2026-05-06 09:00 UTC,62.3,66.3,58.1,15.2,29.5,12.1,56
MedHab,Ransom,2026-05-06 10:00 UTC,62.8,66.8,59.4,16.6,29.1,12.2,61
MedHab,Ransom,2026-05-06 11:00 UTC,63.7,75.4,55.2,15.3,23.6,12.9,55
MedHab,Ransom,2026-05-06 12:00 UTC,60.8,74.8,49.3,17,18.8,13.4,48
MedHab,Ransom,2026-05-06 13:00 UTC,58.6,69.6,52.5,16.8,22.3,13.2,59
MedHab,Ransom,2026-05-06 14:00 UTC,59.8,66.1,52.6,17.2,25.6,12.7,65
MedHab,Ransom,2026-05-06 15:00 UTC,60.9,65.3,55.3,18.6,26.1,13.2,67
MedHab,Ransom,2026-05-06 16:00 UTC,59.8,66.5,50.1,18.4,25.8,14.4,66
MedHab,Ransom,2026-05-06 17:00 UTC,56.4,65.9,48,17.2,24.2,13.1,54
