Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Thornburg,2026-05-07 11:00 UTC,60.1,63.2,55.8,18.8,25.2,16.2,67
MedHab,Thornburg,2026-05-07 12:00 UTC,62.6,68.4,54.5,18.7,23.2,16.2,66
MedHab,Thornburg,2026-05-07 13:00 UTC,63.8,68.8,61.5,17.7,21.7,14.5,67
MedHab,Thornburg,2026-05-07 14:00 UTC,61.9,66.9,55.1,20.8,22.6,18.5,66
MedHab,Thornburg,2026-05-07 15:00 UTC,60.9,70,53.2,20,22.8,16.6,67
MedHab,Thornburg,2026-05-07 16:00 UTC,61.7,69,58.3,18.8,22.7,16.5,66
MedHab,Thornburg,2026-05-07 17:00 UTC,60,64.1,57.9,19.1,22.9,14.3,65
MedHab,Thornburg,2026-05-07 18:00 UTC,60.4,71.1,55.7,21.2,23.6,18.8,67
MedHab,Thornburg,2026-05-07 19:00 UTC,62.6,72.9,55.3,21.1,31.1,16.3,67
MedHab,Thornburg,2026-05-07 20:00 UTC,60.6,66.7,53.3,21.6,31.8,18.5,66
MedHab,Thornburg,2026-05-07 21:00 UTC,62,68.1,56.2,20.4,22.5,17.1,65
MedHab,Thornburg,2026-05-07 22:00 UTC,66.4,74.9,60,19,23.2,15.3,67
MedHab,Thornburg,2026-05-07 23:00 UTC,62.8,70.6,54.8,20.3,25.6,15.4,66
MedHab,Thornburg,2026-05-08 00:00 UTC,61.5,71.1,57,20.4,25.3,15.9,68
MedHab,Thornburg,2026-05-08 01:00 UTC,61.4,72.7,55.9,19.9,22.2,16.5,65
MedHab,Thornburg,2026-05-08 02:00 UTC,62,72.9,55.7,20.4,26.4,17.6,62
MedHab,Thornburg,2026-05-08 03:00 UTC,59.6,65.5,55,19.6,25.4,14.2,66
MedHab,Thornburg,2026-05-08 04:00 UTC,63.1,67.8,58.3,18.4,24.4,14.2,67
MedHab,Thornburg,2026-05-08 05:00 UTC,63.6,66.5,60.7,15.3,18.8,11.5,67
MedHab,Thornburg,2026-05-08 06:00 UTC,59.2,63.8,53.3,18.2,22.9,15,65
MedHab,Thornburg,2026-05-08 07:00 UTC,59.7,62.9,58,17.6,19.6,15,66
MedHab,Thornburg,2026-05-08 08:00 UTC,56.7,62.3,51.5,17.5,22.3,13.8,67
MedHab,Thornburg,2026-05-08 09:00 UTC,64,68.7,57.4,17.4,23.7,13.1,66
MedHab,Thornburg,2026-05-08 10:00 UTC,62.2,65.5,57.2,17.1,20.4,13.9,67
MedHab,Thornburg,2026-05-08 11:00 UTC,58.9,62.5,55.4,18,26.6,14.7,67
MedHab,Thornburg,2026-05-08 12:00 UTC,60.8,66,58,17,20.6,13.7,66
MedHab,Thornburg,2026-05-08 13:00 UTC,64.4,69.3,60.6,17,22,13,66
