Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Wilson,2026-05-04 15:00 UTC,57.9,71.2,53.3,14.3,19.8,11.4,61
MedHab,Wilson,2026-05-04 16:00 UTC,60.4,65.8,55.7,15.2,20.9,12.3,59
MedHab,Wilson,2026-05-04 17:00 UTC,57.7,61.4,53.2,16,24.6,12.1,61
MedHab,Wilson,2026-05-04 18:00 UTC,54.8,61.9,50.8,17.5,22.7,13.2,61
MedHab,Wilson,2026-05-04 19:00 UTC,54,56.4,51.8,17.6,22.1,12.2,45
MedHab,Wilson,2026-05-04 20:00 UTC,52.2,53.9,50.6,18.4,25.8,13.6,11
MedHab,Wilson,2026-05-04 21:00 UTC,,,,15.6,19.6,13.7,0
MedHab,Wilson,2026-05-04 22:00 UTC,50.9,54.7,49,17.5,21.8,13.4,24
MedHab,Wilson,2026-05-04 23:00 UTC,56.9,63.4,53.3,18.7,22.8,15.5,61
MedHab,Wilson,2026-05-05 00:00 UTC,55.2,59.6,52.5,16.4,21.2,11.9,61
MedHab,Wilson,2026-05-05 01:00 UTC,57,63.8,52.9,16.6,18.8,13.9,60
MedHab,Wilson,2026-05-05 02:00 UTC,55.9,60.9,51.9,17.6,20.1,14.3,60
MedHab,Wilson,2026-05-05 03:00 UTC,53.9,60.4,48.9,15.9,18.5,12.5,61
MedHab,Wilson,2026-05-05 04:00 UTC,55.3,60.4,51.2,16.6,20.4,14.5,61
MedHab,Wilson,2026-05-05 05:00 UTC,57.8,68.4,52.9,14.5,16.9,12.5,59
MedHab,Wilson,2026-05-05 06:00 UTC,52.1,60.6,47.2,15,17.9,12.2,58
MedHab,Wilson,2026-05-05 07:00 UTC,56.3,61.1,50.9,14.3,16.8,12.9,60
MedHab,Wilson,2026-05-05 08:00 UTC,56,61.2,51.3,13.6,16.9,11.6,61
MedHab,Wilson,2026-05-05 09:00 UTC,55.2,59.5,51.1,13.3,16.3,12.1,61
MedHab,Wilson,2026-05-05 10:00 UTC,55.2,62.7,50.2,13.3,16.4,10.5,61
MedHab,Wilson,2026-05-05 11:00 UTC,56.7,63.2,50.8,13.3,21.3,11.5,61
MedHab,Wilson,2026-05-05 12:00 UTC,56.7,61.8,52.6,14,17.8,10.9,60
MedHab,Wilson,2026-05-05 13:00 UTC,59.4,64.9,54.4,14.7,19.2,12.2,61
MedHab,Wilson,2026-05-05 14:00 UTC,60,64.2,55.6,13.9,19.5,11.9,60
MedHab,Wilson,2026-05-05 15:00 UTC,55.7,63.7,49,14.2,16.9,11.6,61
MedHab,Wilson,2026-05-05 16:00 UTC,57.5,64,52.5,14.8,19.5,12,61
MedHab,Wilson,2026-05-05 17:00 UTC,52.8,57.6,47.2,15,18.3,12.2,60
MedHab,Wilson,2026-05-05 18:00 UTC,56,60.5,49.2,14.1,19.7,12.2,59
MedHab,Wilson,2026-05-05 19:00 UTC,58,61.8,53.4,14.8,20.7,12.2,61
MedHab,Wilson,2026-05-05 20:00 UTC,60.7,73.5,53.5,15.7,19,13.1,61
MedHab,Wilson,2026-05-05 21:00 UTC,60.1,68.2,55.6,15.7,19.6,12.2,61
MedHab,Wilson,2026-05-05 22:00 UTC,52.7,56.3,46.4,16.5,21,13.4,61
MedHab,Wilson,2026-05-05 23:00 UTC,54.8,63.1,48.5,17.7,33.2,12.9,60
MedHab,Wilson,2026-05-06 00:00 UTC,57.2,66.5,50.7,15.2,24.5,12.2,60
